Common_Name,Genus,Species,ItemCoordX,ItemCoordY,origin
동백나무,Camellia ,japonica,36.03056266,126.7179145,12-L-00488
종가시나무,Quercus,glauca,36.03057149,126.7178976,12-L-00489
동백나무,Camellia ,japonica,36.03057553,126.7179263,12-L-00490
동백나무,Camellia ,japonica,36.03057691,126.7179225,12-L-00491
동백나무,Camellia ,japonica,36.03058352,126.7178977,12-L-00492
동백나무,Camellia ,japonica,36.03054629,126.7178864,12-L-00493
종가시나무,Quercus,glauca,36.03054778,126.7178898,12-L-00494
동백나무,Camellia ,japonica,36.03057033,126.7178518,12-L-00495
동백나무,Camellia ,japonica,36.03054312,126.7178594,12-L-00496
종가시나무,Quercus,glauca,36.0305507,126.7178539,12-L-00497
동백나무,Camellia ,japonica,36.03054205,126.7178635,12-L-00498
뜰보리수,Elaeagnus,multiflora,36.03055763,126.7178395,12-L-00499
동백나무,Camellia ,japonica,36.03056265,126.7178418,12-L-00500
동백나무,Camellia ,japonica,36.03056653,126.7178536,12-L-00501
동백나무,Camellia ,japonica,36.03057683,126.7178144,12-L-00502
동백나무,Camellia ,japonica,36.03058838,126.7178468,12-L-00504
동백나무,Camellia ,japonica,36.03059796,126.7178638,12-L-00505
동백나무,Camellia ,japonica,36.03059456,126.7178654,12-L-00506
동백나무,Camellia ,japonica,36.03062166,126.7178799,12-L-00507
산뽕나무,Morus,bombycis,36.03059365,126.717884,12-L-00508
동백나무,Camellia ,japonica,36.0305932,126.717891,12-L-00509
말오줌때,Euscaphis,japonica,36.03059791,126.7179194,12-L-00510
동백나무,Camellia ,japonica,36.03061845,126.7178936,12-L-00512
붉가시나무,Quercus,acuta?,36.03062137,126.7179047,12-L-00513
동백나무,Camellia ,japonica,36.03061602,126.7179392,12-L-00514
동백나무,Camellia ,japonica,36.03059071,126.7179362,12-L-00515
동백나무,Camellia ,japonica,36.03057862,126.7179471,12-L-00516
동백나무,Camellia ,japonica,36.03057806,126.7179631,12-L-00517
붉가시나무,Quercus,acuta?,36.03059166,126.7179538,12-L-00519
동백나무,Camellia ,japonica,36.03060618,126.7179571,12-L-00520
광나무,Ligustrum,japonicum,36.03061971,126.7179882,12-L-00521
참느릅나무,Ulmus,parvifolia,36.03063971,126.7179965,12-L-00522
종가시나무,Quercus,glauca,36.03062491,126.7179903,12-L-00523
동백나무,Camellia ,japonica,36.03062249,126.7179661,12-L-00524
동백나무,Camellia ,japonica,36.03061838,126.7179637,12-L-00525
동백나무,Camellia ,japonica,36.03064689,126.7179532,12-L-00526
종가시나무,Quercus,glauca,36.03065664,126.7179465,12-L-00527
동백나무,Camellia ,japonica,36.03064717,126.7179503,12-L-00528
종가시나무,Quercus,glauca,36.0306361,126.7179453,12-L-00529
동백나무,Camellia ,japonica,36.03064634,126.7179199,12-L-00530
윤노리나무,Pourthiaea,villosa?,36.03063505,126.7179072,12-L-00531
졸참나무,Quercus,serrata,36.03063988,126.7179065,12-L-00532
동백나무,Camellia ,japonica,36.03064445,126.7179015,12-L-00533
졸참나무,Quercus,serrata,36.03063896,126.7178917,12-L-00534
윤노리나무,Pourthiaea,villosa?,36.03063073,126.7178786,12-L-00535
뜰보리수,Elaeagnus,multiflora,36.03063051,126.7178638,12-L-00536
동백나무,Camellia ,japonica,36.03061308,126.7178312,12-L-00537
동백나무,Camellia ,japonica,36.03061356,126.7178179,12-L-00538
뜰보리수,Elaeagnus,multiflora,36.03061784,126.7178182,12-L-00539
동백나무,Camellia ,japonica,36.03064753,126.7178448,12-L-00540
졸참나무,Quercus,serrata,36.0306448,126.7178641,12-L-00541
말오줌때,Euscaphis,japonica,36.03064155,126.7178686,12-L-00542
붉가시나무,Quercus,acuta?,36.03065297,126.7178633,12-L-00543
동백나무,Camellia ,japonica,36.0306644,126.7178647,12-L-00544
동백나무,Camellia ,japonica,36.03064826,126.7178638,12-L-00545
동백나무,Camellia ,japonica,36.03064169,126.7178735,12-L-00546
동백나무,Camellia ,japonica,36.03064779,126.7178925,12-L-00547
붉가시나무,Quercus,acuta?,36.03065736,126.7178871,12-L-00548
뜰보리수,Elaeagnus,multiflora,36.03065209,126.7179086,12-L-00549
팽나무,Celtis,sinensis?,36.03065188,126.7179017,12-L-00550
동백나무,Camellia ,japonica,36.0306509,126.7179203,12-L-00551
동백나무,Camellia ,japonica,36.03066319,126.7179452,12-L-00552
동백나무,Camellia ,japonica,36.03066812,126.717936,12-L-00553
동백나무,Camellia ,japonica,36.03066704,126.7179333,12-L-00554
뜰보리수,Elaeagnus,multiflora,36.03068486,126.7179411,12-L-00555
동백나무,Camellia ,japonica,36.03068653,126.7179221,12-L-00556
동백나무,Camellia ,japonica,36.03067732,126.7179269,12-L-00557
광나무,Ligustrum,japonicum,36.03066785,126.7179436,12-L-00558
졸참나무,Quercus,serrata,36.03068327,126.717947,12-L-00559
아왜나무,Viburnum,odoratissimum,36.03068547,126.7179654,12-L-00560
아왜나무,Viburnum,odoratissimum,36.03069748,126.7179586,12-L-00561
아왜나무,Viburnum,odoratissimum,36.0307112,126.7179371,12-L-00562
졸참나무,Quercus,serrata,36.03071431,126.7179222,12-L-00563
광나무,Ligustrum,japonicum,36.0307162,126.7179199,12-L-00564
아왜나무,Viburnum,odoratissimum,36.03073007,126.7179242,12-L-00565
동백나무,Camellia ,japonica,36.03072366,126.7179075,12-L-00566
동백나무,Camellia ,japonica,36.03072342,126.71789,12-L-00567
대팻집나무,Ilex,macropoda,36.03071309,126.7178981,12-L-00568
동백나무,Camellia ,japonica,36.03070283,126.7178739,12-L-00569
보리수나무,Elaeagnus,umbellata,36.03070553,126.7178509,12-L-00571
동백나무,Camellia ,japonica,36.03069727,126.7178677,12-L-00572
동백나무,Camellia ,japonica,36.03069355,126.7178727,12-L-00573
동백나무,Camellia ,japonica,36.03069069,126.7178595,12-L-00574
동백나무,Camellia ,japonica,36.03068833,126.7178699,12-L-00575
졸참나무,Quercus,serrata,36.03068869,126.7178645,12-L-00576
동백나무,Camellia ,japonica,36.03069133,126.7178496,12-L-00577
가시나무,Quercus,myrsinifolia,36.0306836,126.7178246,12-L-00578
동백나무,Camellia ,japonica,36.0306696,126.7178168,12-L-00579
동백나무,Camellia ,japonica,36.03067013,126.7178255,12-L-00580
동백나무,Camellia ,japonica,36.03071098,126.7178132,12-L-00581
동백나무,Camellia ,japonica,36.03071899,126.7178263,12-L-00584
동백나무,Camellia ,japonica,36.03072417,126.7178532,12-L-00585
뜰보리수,Elaeagnus,multiflora,36.03072398,126.7178663,12-L-00586
동백나무,Camellia ,japonica,36.03073194,126.7179031,12-L-00587
광나무,Ligustrum,japonicum,36.03074772,126.7179183,12-L-00588
아왜나무,Viburnum,odoratissimum,36.03076726,126.7179158,12-L-00589
동백나무,Camellia ,japonica,36.03072397,126.7178859,12-L-00590
졸참나무,Quercus,serrata,36.03077926,126.7179195,12-L-00591
졸참나무,Quercus,serrata,36.03078068,126.71792,12-L-00592
동백나무,Camellia ,japonica,36.03079822,126.7179066,12-L-00593
졸참나무,Quercus,serrata,36.03075897,126.7178939,12-L-00594
졸참나무,Quercus,serrata,36.03075964,126.717896,12-L-00595
졸참나무,Quercus,serrata,36.03075826,126.717893,12-L-00596
동백나무,Camellia ,japonica,36.03077797,126.7178831,12-L-00597
동백나무,Camellia ,japonica,36.03077388,126.7178715,12-L-00598
동백나무,Camellia ,japonica,36.03078327,126.7178776,12-L-00599
가시나무,Quercus,myrsinifolia,36.03075054,126.7178813,12-L-00600
동백나무,Camellia ,japonica,36.03077734,126.7178749,12-L-00601
동백나무,Camellia ,japonica,36.03076933,126.717855,12-L-00602
졸참나무,Quercus,serrata,36.03076095,126.7178335,12-L-00603
말오줌때,Euscaphis,japonica,36.03074142,126.7178487,12-L-00604
졸참나무,Quercus,serrata,36.03075545,126.7178126,12-L-00605
동백나무,Camellia ,japonica,36.03076015,126.717817,12-L-00606
동백나무,Camellia ,japonica,36.03074865,126.7178038,12-L-00607
동백나무,Camellia ,japonica,36.03077415,126.7178101,12-L-00609
동백나무,Camellia ,japonica,36.03077336,126.7178314,12-L-00610
동백나무,Camellia ,japonica,36.03077262,126.7178466,12-L-00611
윤노리나무,Pourthiaea,villosa?,36.03078581,126.7178576,12-L-00612
동백나무,Camellia ,japonica,36.03079585,126.7178579,12-L-00613
동백나무,Camellia ,japonica,36.03079414,126.7178631,12-L-00614
상수리나무,Quercus,acutissima,36.03080323,126.7178816,12-L-00615
동백나무,Camellia ,japonica,36.03081924,126.7178836,12-L-00616
졸참나무,Quercus,serrata,36.03081557,126.717878,12-L-00617
동백나무,Camellia ,japonica,36.03081316,126.7179065,12-L-00618
동백나무,Camellia ,japonica,36.03082455,126.7178833,12-L-00619
동백나무,Camellia ,japonica,36.03081337,126.7178557,12-L-00620
동백나무,Camellia ,japonica,36.03082142,126.7178464,12-L-00621
말오줌때,Euscaphis,japonica,36.03081093,126.7178343,12-L-00622
상수리나무,Quercus,acutissima,36.03080112,126.7178177,12-L-00623
종가시나무,Quercus,glauca,36.03079957,126.7178084,12-L-00624
동백나무,Camellia ,japonica,36.0307833,126.7178086,12-L-00625
동백나무,Camellia ,japonica,36.03079944,126.7177786,12-L-00626
동백나무,Camellia ,japonica,36.03080889,126.7177821,12-L-00627
종가시나무,Quercus,glauca,36.03082999,126.7177863,12-L-00628
졸참나무,Quercus,serrata,36.03081182,126.7178085,12-L-00629
동백나무,Camellia ,japonica,36.03083652,126.7178307,12-L-00630
동백나무,Camellia ,japonica,36.03083588,126.7178203,12-L-00631
동백나무,Camellia ,japonica,36.030841,126.7178247,12-L-00632
동백나무,Camellia ,japonica,36.03084348,126.7178335,12-L-00633
동백나무,Camellia ,japonica,36.03084328,126.7178738,12-L-00635
동백나무,Camellia ,japonica,36.03086888,126.7178705,12-L-00637
동백나무,Camellia ,japonica,36.03087721,126.7178649,12-L-00638
졸참나무,Quercus,serrata,36.03086524,126.7178594,12-L-00639
동백나무,Camellia ,japonica,36.03087725,126.7178352,12-L-00640
동백나무,Camellia ,japonica,36.03087599,126.7178279,12-L-00641
동백나무,Camellia ,japonica,36.03088462,126.7178308,12-L-00642
동백나무,Camellia ,japonica,36.03088867,126.7178119,12-L-00643
감태나무,Lindera,glauca,36.03085933,126.7177959,12-L-00644
종가시나무,Quercus,glauca,36.03087147,126.717781,12-L-00645
졸참나무,Quercus,serrata,36.03088481,126.7177884,12-L-00646
동백나무,Camellia ,japonica,36.03087736,126.7177756,12-L-00647
동백나무,Camellia ,japonica,36.03087897,126.7177835,12-L-00648
동백나무,Camellia ,japonica,36.0309074,126.7177665,12-L-00649
종가시나무,Quercus,glauca,36.03091352,126.7177956,12-L-00650
가시나무,Quercus,myrsinifolia,36.0309172,126.7178097,12-L-00651
동백나무,Camellia ,japonica,36.03089378,126.7178011,12-L-00652
동백나무,Camellia ,japonica,36.03088891,126.717816,12-L-00653
동백나무,Camellia ,japonica,36.03090878,126.7178313,12-L-00654
동백나무,Camellia ,japonica,36.0308954,126.7178267,12-L-00655
동백나무,Camellia ,japonica,36.03091451,126.7178336,12-L-00656
동백나무,Camellia ,japonica,36.03092173,126.717831,12-L-00657
동백나무,Camellia ,japonica,36.03092981,126.7178291,12-L-00658
동백나무,Camellia ,japonica,36.03095269,126.7178138,12-L-00659
졸참나무,Quercus,serrata,36.03095171,126.7178111,12-L-00660
동백나무,Camellia ,japonica,36.0309308,126.717801,12-L-00661
졸참나무,Quercus,serrata,36.03093804,126.7178009,12-L-00662
졸참나무,Quercus,serrata,36.03095853,126.7178,12-L-00663
졸참나무,Quercus,serrata,36.03094915,126.7177884,12-L-00664
동백나무,Camellia ,japonica,36.03093678,126.7177545,12-L-00665
졸참나무,Quercus,serrata,36.03093735,126.7177655,12-L-00666
동백나무,Camellia ,japonica,36.03093748,126.7177742,12-L-00667
오동나무,Paulownia,coreana,36.03092485,126.7177488,12-L-00668
산벚나무,Prunus,sargentii,36.03099564,126.7177858,12-L-00669
느티나무,Zelkova,serrata,36.03097503,126.7177574,12-L-00670
개서어나무,Carpinus,tschonoskii,36.03098191,126.7177389,12-L-00671
피나무,Tilia,amurensis,36.03096764,126.7177296,12-L-00672
개서어나무,Carpinus,tschonoskii,36.0309915,126.7177327,12-L-00673
느티나무,Zelkova,serrata,36.03099072,126.7177472,12-L-00674
산벚나무,Prunus,sargentii,36.03102624,126.7177657,12-L-00675
느티나무,Zelkova,serrata,36.03108771,126.7177323,12-L-00677
노각나무,Stewartia,koreana,36.03108685,126.7177744,12-L-00678
노각나무,Stewartia,koreana,36.03110398,126.717765,12-L-00679
때죽나무,Styrax,japonicus,36.03112496,126.7177391,12-L-00680
느티나무,Zelkova,serrata,36.03113696,126.7177151,12-L-00681
개서어나무,Carpinus,tschonoskii,36.03111523,126.7176929,12-L-00682
개서어나무,Carpinus,tschonoskii,36.03112729,126.7176874,12-L-00683
피나무,Tilia,amurensis,36.03113417,126.7176825,12-L-00684
개서어나무,Carpinus,tschonoskii,36.03114976,126.7176981,12-L-00685
개서어나무,Carpinus,tschonoskii,36.03116124,126.7176903,12-L-00686
느티나무,Zelkova,serrata,36.03116773,126.7177122,12-L-00687
모감주나무,Koelreuteria,paniculata,36.03119232,126.7177347,12-L-00688
모감주나무,Koelreuteria,paniculata,36.03121098,126.7177399,12-L-00689
때죽나무,Styrax,japonicus,36.03120375,126.7177188,12-L-00690
개서어나무,Carpinus,tschonoskii,36.03120062,126.717689,12-L-00691
비목나무,Lindera,?erythrocarpa,36.03121164,126.7176685,12-L-00692
개서어나무,Carpinus,tschonoskii,36.03123059,126.7177018,12-L-00693
개서어나무,Carpinus,tschonoskii,36.03125722,126.7177188,12-L-00694
졸참나무,Quercus,serrata,36.03125666,126.7176799,12-L-00696
때죽나무,Styrax,japonicus,36.03125424,126.7176609,12-L-00697
가래나무,Juglans,mandshurica,36.03127311,126.7176599,12-L-00698
개서어나무,Carpinus,tschonoskii,36.03130399,126.7176539,12-L-00699
느티나무,Zelkova,serrata,36.03131155,126.7176621,12-L-00700
노린재나무,Symplocos,sawafutagi,36.03131041,126.7176827,12-L-00701
개서어나무,Carpinus,tschonoskii,36.03129716,126.7176863,12-L-00702
쪽동백나무,Styrax,obassia?,36.03127759,126.7177755,12-L-00703
졸참나무,Quercus,serrata,36.03131827,126.7177483,12-L-00704
개서어나무,Carpinus,tschonoskii,36.03131304,126.7177168,12-L-00705
개서어나무,Carpinus,tschonoskii,36.03134433,126.7177003,12-L-00706
졸참나무,Quercus,serrata,36.03133068,126.7176756,12-L-00707
개서어나무,Carpinus,tschonoskii,36.0313386,126.7176369,12-L-00708
개서어나무,Carpinus,tschonoskii,36.03135487,126.7176462,12-L-00709
고로쇠나무,Acer,pictum,36.03135977,126.7176266,12-L-00711
졸참나무,Quercus,serrata,36.03136405,126.7176634,12-L-00712
고로쇠나무,Acer,pictum,36.03136373,126.7176845,12-L-00713
때죽나무,Styrax,japonicus,36.03136771,126.7176844,12-L-00714
개서어나무,Carpinus,tschonoskii,36.03138513,126.7177222,12-L-00715
쪽동백나무,Styrax,obassia?,36.03139363,126.7177724,12-L-00717
당단풍나무,Acer,pseudosieboldianum,36.03140826,126.7177272,12-L-00718
느티나무,Zelkova,serrata,36.03141148,126.7176966,12-L-00719
개서어나무,Carpinus,tschonoskii,36.03140194,126.7176884,12-L-00720
졸참나무,Quercus,serrata,36.03138906,126.7176855,12-L-00721
때죽나무,Styrax,japonicus,36.0313865,126.7176375,12-L-00722
당단풍나무,Acer,pseudosieboldianum,36.03138392,126.7176342,12-L-00723
개서어나무,Carpinus,tschonoskii,36.031396,126.7176224,12-L-00724
고로쇠나무,Acer,pictum,36.03142317,126.7176197,12-L-00726
졸참나무,Quercus,serrata,36.03142544,126.7176419,12-L-00727
개서어나무,Carpinus,tschonoskii,36.03143107,126.7176977,12-L-00729
개서어나무,Carpinus,tschonoskii,36.03143137,126.7177428,12-L-00730
산딸나무,Cornus,kousa,36.03144266,126.7177652,12-L-00731
졸참나무,Quercus,serrata,36.03143894,126.7177377,12-L-00732
느티나무,Zelkova,serrata,36.03145891,126.7177346,12-L-00733
개서어나무,Carpinus,tschonoskii,36.0314681,126.7177198,12-L-00734
느티나무,Zelkova,serrata,36.03145126,126.717696,12-L-00735
비목나무,Lindera,erythrocarpa,36.03144782,126.7176812,12-L-00736
개서어나무,Carpinus,tschonoskii,36.03145625,126.7176597,12-L-00737
느티나무,Zelkova,serrata,36.03144148,126.7176391,12-L-00738
때죽나무,Styrax,japonicus,36.03145139,126.7176132,12-L-00739
개서어나무,Carpinus,tschonoskii,36.0314747,126.7176662,12-L-00740
때죽나무,Styrax,japonicus,36.03147417,126.7176831,12-L-00741
개서어나무,Carpinus,tschonoskii,36.03148543,126.7176911,12-L-00742
개서어나무,Carpinus,tschonoskii,36.0314994,126.7177047,12-L-00743
개서어나무,Carpinus,tschonoskii,36.03148302,126.717735,12-L-00744
개서어나무,Carpinus,tschonoskii,36.03148215,126.7177593,12-L-00745
산딸나무,Cornus,kousa,36.03146614,126.717779,12-L-00746
팥배나무,Sorbus,alnifolia?,36.0314865,126.7177809,12-L-00748
느티나무,Zelkova,serrata,36.03151649,126.7177299,12-L-00749
개서어나무,Carpinus,tschonoskii,36.0315234,126.7177192,12-L-00750
병꽃나무,Weigela,subsessilis,36.03150924,126.717717,12-L-00751
개서어나무,Carpinus,tschonoskii,36.03151608,126.7176887,12-L-00753
때죽나무,Styrax,japonicus,36.03149856,126.7176692,12-L-00754
졸참나무,Quercus,serrata,36.03148727,126.7176643,12-L-00755
개서어나무,Carpinus,tschonoskii,36.03148884,126.717652,12-L-00756
개서어나무,Carpinus,tschonoskii,36.03151123,126.7176333,12-L-00757
때죽나무,Styrax,japonicus,36.03150071,126.7176274,12-L-00758
개서어나무,Carpinus,tschonoskii,36.03149521,126.7175957,12-L-00759
때죽나무,Styrax,japonicus,36.03150962,126.7175956,12-L-00760
사람주나무,Neoshirakia,japonica,36.03151058,126.7176173,12-L-00761
당단풍나무,Acer,pseudosieboldianum,36.03152182,126.7175993,12-L-00763
피나무,Tilia,amurensis,36.03152762,126.7176058,12-L-00764
느티나무,Zelkova,serrata,36.03152929,126.7176222,12-L-00765
느티나무,Zelkova,serrata,36.03153074,126.7176399,12-L-00766
개서어나무,Carpinus,tschonoskii,36.03152786,126.7176708,12-L-00767
때죽나무,Styrax,japonicus,36.0315313,126.7177015,12-L-00768
고로쇠나무,Acer,pictum,36.03155722,126.7177521,12-L-00769
가막살나무,Viburnum,dilatatum,36.03153295,126.7177286,12-L-00770
졸참나무,Quercus,serrata,36.03153624,126.7177584,12-L-00771
